sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
46.0,61.52747748694929,88.43217128874346,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,61.52747748694929,88.43217128874346,61.52747748694929,88.43217128874346,61.52747748694929,88.43217128874346,61.52747748694929,88.43217128874346
47.0,55.999811289088356,65.67680381068574,Inf,Inf,Inf,Inf,62.966117784296834,Inf,65.89200642858737,Inf,55.999811289088356,65.67680381068574,55.999811289088356,65.67680381068574,55.999811289088356,64.26894470751222,55.999811289088356,64.26894470751222
48.0,36.08317727784403,49.93991271066034,59.56392868702464,62.837893510384845,60.40824046639549,66.75275055716841,57.57779984462745,65.47260901988751,58.3666291512224,63.06540145945344,36.08317727784403,49.93991271066034,36.08317727784403,49.93991271066034,36.08317727784403,49.93991271066034,36.08317727784403,49.93991271066034
49.0,49.33132854983313,52.933312635763436,48.685947117515695,56.53697863508195,54.72888770016391,62.648973257163995,52.267808800845906,58.99312280309062,54.233470464423135,59.835586548132646,48.685947117515695,51.46162026792841,48.685947117515695,51.46162026792841,48.685947117515695,51.46162026792841,48.685947117515695,51.46162026792841
50.0,60.50131220524835,76.61482202757131,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,60.50131220524835,76.61482202757131,60.50131220524835,76.61482202757131,60.50131220524835,76.61482202757131,60.50131220524835,76.61482202757131
51.0,32.56209792258183,45.891104444061284,45.31552892733532,50.23811521049279,48.088134102657136,49.935025611565656,41.07122137757119,48.19763110479761,50.57294389894575,56.444151333916516,32.56209792258183,45.31552892733532,32.56209792258183,45.31552892733532,32.56209792258183,42.54477182001437,32.56209792258183,42.54477182001437
52.0,34.98591058896071,45.280499903967296,49.634019176005005,52.844839430640704,40.13164363136781,46.12094361450208,56.736907454581946,58.40150507665468,51.44435399419849,55.93294274491044,34.98591058896071,45.280499903967296,34.98591058896071,41.40665376663931,34.98591058896071,41.40665376663931,34.98591058896071,41.40665376663931
53.0,17.43352934212261,45.965842738280266,58.9975866128124,62.361857841713395,54.43906358719531,60.42042033648761,43.28886447282995,66.01423262431724,62.235791022076306,65.0068961677032,17.43352934212261,45.965842738280266,17.43352934212261,45.965842738280266,17.43352934212261,44.994686223235625,17.43352934212261,44.994686223235625
54.0,25.53714434465527,48.48555148765361,47.35941938960177,53.01523318720233,45.605008992188445,54.55220475300224,51.26888297362222,61.4453986815583,50.421542356875264,59.65971039271535,25.53714434465527,47.35941938960177,25.53714434465527,45.605008992188445,25.53714434465527,45.605008992188445,25.53714434465527,45.605008992188445
55.0,58.39848646977726,67.05423213626025,64.98016086661272,Inf,Inf,Inf,Inf,Inf,Inf,Inf,58.39848646977726,64.98016086661272,58.39848646977726,67.05423213626025,58.39848646977726,67.05423213626025,58.39848646977726,67.05423213626025
56.0,37.538624962218044,43.13111846300926,28.811722309757222,49.71688120259167,35.983366203324145,39.786465121977834,13.53021613561284,40.200417554845515,41.45425293906756,45.59980260307461,28.811722309757222,40.93250028246137,28.811722309757222,37.538624962218044,13.53021613561284,34.98897545398488,13.53021613561284,34.98897545398488
