sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
761.0,30.176129982411254,39.84535620673754,55.30604105050446,60.89209540988081,57.960653859862845,62.05803170225654,59.71795070583952,Inf,42.985313931806964,57.803659408074424,30.176129982411254,39.84535620673754,30.176129982411254,39.84535620673754,30.176129982411254,39.84535620673754,30.176129982411254,39.84535620673754
762.0,42.58121677868449,46.39029961669622,Inf,Inf,Inf,Inf,56.21363849585165,Inf,51.89322093878684,66.04666557409011,42.58121677868449,46.39029961669622,42.58121677868449,46.39029961669622,42.58121677868449,46.39029961669622,42.58121677868449,46.39029961669622
763.0,66.32618931902333,75.11481434058364,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,66.32618931902333,75.11481434058364,66.32618931902333,75.11481434058364,66.32618931902333,75.11481434058364,66.32618931902333,75.11481434058364
764.0,42.181717618316505,47.8621236856503,56.408493438288,68.59184589904679,57.286299969682325,65.76976387394426,61.60588134588987,72.45726342447587,45.20374398258307,57.545224566186086,42.181717618316505,47.8621236856503,42.181717618316505,47.8621236856503,42.181717618316505,47.8621236856503,42.181717618316505,45.548081500533165
765.0,23.806548459592275,56.08031812737051,Inf,Inf,62.25025493768541,Inf,Inf,Inf,56.30880819779401,Inf,23.806548459592275,56.08031812737051,23.806548459592275,56.08031812737051,23.806548459592275,56.08031812737051,23.806548459592275,56.08031812737051
766.0,46.60465327661084,53.7982396313017,75.25000359437614,Inf,64.43888474534263,66.71932384862744,Inf,Inf,39.65938449497652,57.10223114687963,46.60465327661084,53.7982396313017,46.60465327661084,53.7982396313017,46.60465327661084,53.7982396313017,39.65938449497652,47.87341079121807
767.0,61.972959271036416,67.97299951379243,73.1147077836918,Inf,Inf,Inf,59.627027388205974,Inf,63.737708835580484,Inf,61.972959271036416,67.97299951379243,61.972959271036416,67.97299951379243,59.627027388205974,63.69928679447413,59.627027388205974,63.69928679447413
768.0,47.69868990348015,49.93565331878273,74.14671505973573,Inf,54.67106734169651,58.75984640197343,Inf,Inf,46.97736952112203,53.50817741433184,47.69868990348015,49.93565331878273,47.69868990348015,49.93565331878273,47.69868990348015,49.93565331878273,46.97736952112203,48.34589269796263
769.0,43.91533538678768,50.753655518895904,Inf,Inf,64.49917133524521,Inf,65.42825642278152,Inf,37.60575728439558,58.25084891409791,43.91533538678768,50.753655518895904,43.91533538678768,50.753655518895904,43.91533538678768,50.753655518895904,37.60575728439558,50.64609057364618
770.0,46.214167379457976,61.42091657933075,62.51910175004386,Inf,Inf,Inf,63.97540072573319,Inf,44.49147918332942,61.31571705251858,46.214167379457976,61.42091657933075,46.214167379457976,61.42091657933075,46.214167379457976,61.42091657933075,44.49147918332942,54.774630966566725
771.0,52.24769375327029,64.00094496128992,Inf,Inf,Inf,Inf,59.639229007751645,Inf,Inf,Inf,52.24769375327029,64.00094496128992,52.24769375327029,64.00094496128992,52.24769375327029,59.639229007751645,52.24769375327029,64.00094496128992
772.0,34.03505298317668,52.7431828363676,56.03162153956888,64.35884058820932,45.37368553743804,63.917575682957796,52.0613913946765,66.50509469409695,40.899960608013664,56.0358128140102,34.03505298317668,52.7431828363676,34.03505298317668,48.54584912520339,34.03505298317668,48.54584912520339,34.03505298317668,45.37368553743804
773.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
774.0,60.803060953153874,76.46293774891164,Inf,Inf,60.50359286114558,Inf,Inf,Inf,62.37448657875358,Inf,60.803060953153874,76.46293774891164,60.50359286114558,72.4450210712545,60.803060953153874,76.46293774891164,60.50359286114558,62.37448657875358
775.0,36.23653892748984,42.21017325212179,59.38193693462599,62.29258812424908,52.80086114971919,59.05260923181404,45.18871327444047,55.42724461615732,44.59276053074159,53.33082681678469,36.23653892748984,42.21017325212179,36.23653892748984,42.21017325212179,36.23653892748984,42.21017325212179,36.23653892748984,42.21017325212179
776.0,64.7377451939709,Inf,61.069344533922326,Inf,Inf,Inf,Inf,Inf,Inf,Inf,61.069344533922326,Inf,64.7377451939709,Inf,64.7377451939709,Inf,64.7377451939709,Inf
777.0,32.62571593289788,35.31497147998362,39.07454360039633,54.662341966675186,48.0486303628478,52.019459074031225,48.68541293277222,58.01748792542577,51.317129800204015,55.41056996790083,32.62571593289788,35.31497147998362,32.62571593289788,35.31497147998362,32.62571593289788,35.31497147998362,32.62571593289788,35.31497147998362
