sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
317.0,Inf,Inf,45.30849147443328,64.31087542334521,Inf,Inf,Inf,Inf,Inf,Inf,45.30849147443328,64.31087542334521,Inf,Inf,Inf,Inf,Inf,Inf
318.0,66.9482036291902,67.34225075886643,37.63093438218099,47.24168032517565,Inf,Inf,Inf,Inf,Inf,Inf,37.63093438218099,47.24168032517565,Inf,Inf,Inf,Inf,Inf,Inf
319.0,26.80224019298348,48.424225038971244,35.14419412812459,38.13599917113309,Inf,Inf,Inf,Inf,Inf,Inf,26.80224019298348,35.14419412812459,Inf,Inf,Inf,Inf,Inf,Inf
320.0,71.25710467226023,Inf,56.58311351309909,69.72422570533472,Inf,Inf,Inf,Inf,Inf,Inf,56.58311351309909,69.72422570533472,Inf,Inf,Inf,Inf,Inf,Inf
321.0,33.27182826759481,50.94919557643303,9.289770377275406,28.98174552720806,Inf,Inf,Inf,Inf,Inf,Inf,9.289770377275406,28.98174552720806,Inf,Inf,Inf,Inf,Inf,Inf
322.0,45.60296945616277,56.76564771070352,34.7431447904979,37.71367493282963,Inf,Inf,Inf,Inf,Inf,Inf,34.7431447904979,37.71367493282963,Inf,Inf,Inf,Inf,Inf,Inf
323.0,50.808717856011484,56.39081526029114,27.7850982136396,43.06552649184428,Inf,Inf,Inf,Inf,Inf,Inf,27.7850982136396,43.06552649184428,Inf,Inf,Inf,Inf,Inf,Inf
324.0,7.434796598499023,60.15552517009976,40.25065288324947,47.1295674652704,Inf,Inf,Inf,Inf,Inf,Inf,7.434796598499023,45.14938470605862,Inf,Inf,Inf,Inf,Inf,Inf
325.0,27.43304668618056,64.07674977424034,22.070557048745936,33.98185658766542,Inf,Inf,Inf,Inf,Inf,Inf,22.070557048745936,27.43304668618056,Inf,Inf,Inf,Inf,Inf,Inf
326.0,45.320252507702655,58.56081084957942,23.02731486543884,35.911685091468,Inf,Inf,Inf,Inf,Inf,Inf,23.02731486543884,35.911685091468,Inf,Inf,Inf,Inf,Inf,Inf
327.0,55.66840128623858,59.397573508077855,12.380204429190606,28.57928364638271,Inf,Inf,Inf,Inf,Inf,Inf,12.380204429190606,28.57928364638271,Inf,Inf,Inf,Inf,Inf,Inf
328.0,Inf,Inf,44.71879307181851,59.236317592093584,Inf,Inf,Inf,Inf,Inf,Inf,44.71879307181851,59.236317592093584,Inf,Inf,Inf,Inf,Inf,Inf
329.0,52.77422390107447,54.29033401509024,30.264036868723043,33.655400698329444,Inf,Inf,Inf,Inf,Inf,Inf,30.264036868723043,33.655400698329444,Inf,Inf,Inf,Inf,Inf,Inf
330.0,35.56679248790425,58.827352670270685,30.46454663288779,41.835478459382685,Inf,Inf,Inf,Inf,Inf,Inf,30.46454663288779,35.56679248790425,Inf,Inf,Inf,Inf,Inf,Inf
331.0,Inf,Inf,7.281112086717972,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.281112086717972,Inf,Inf,Inf,Inf,Inf,Inf,Inf
332.0,51.65327129568661,57.50683287641989,42.06228215384086,42.61747516526865,Inf,Inf,Inf,Inf,Inf,Inf,42.06228215384086,42.61747516526865,Inf,Inf,Inf,Inf,Inf,Inf
333.0,47.973467153916204,Inf,38.734422595119895,46.507131445314165,Inf,Inf,Inf,Inf,Inf,Inf,38.734422595119895,46.507131445314165,Inf,Inf,Inf,Inf,Inf,Inf
334.0,36.28000700120572,53.541614689020804,17.534575737221175,33.57857670154416,Inf,Inf,Inf,Inf,Inf,Inf,17.534575737221175,33.57857670154416,Inf,Inf,Inf,Inf,Inf,Inf
335.0,44.588000017010806,47.5553478744489,22.080331062038994,24.017250326929684,Inf,Inf,Inf,Inf,Inf,Inf,22.080331062038994,24.017250326929684,Inf,Inf,Inf,Inf,Inf,Inf
336.0,43.96776827312154,50.56328607309502,18.549677406731085,25.759922155158435,Inf,Inf,Inf,Inf,Inf,Inf,18.549677406731085,25.759922155158435,Inf,Inf,Inf,Inf,Inf,Inf
337.0,32.33571633703722,49.41074451642462,19.98926944474507,29.32825216899596,Inf,Inf,Inf,Inf,Inf,Inf,19.98926944474507,29.32825216899596,Inf,Inf,Inf,Inf,Inf,Inf
338.0,48.30184022724264,57.56449846014921,10.576036583869413,21.922366909724794,Inf,Inf,Inf,Inf,Inf,Inf,10.576036583869413,21.922366909724794,Inf,Inf,Inf,Inf,Inf,Inf
339.0,35.21703432384081,39.249460205683135,11.28574096213256,19.42351538569957,Inf,Inf,Inf,Inf,Inf,Inf,11.28574096213256,19.42351538569957,Inf,Inf,Inf,Inf,Inf,Inf
340.0,32.78093028879511,40.46388733005544,27.183026279726477,30.858056515982682,Inf,Inf,Inf,Inf,Inf,Inf,27.183026279726477,30.858056515982682,Inf,Inf,Inf,Inf,Inf,Inf
341.0,37.53371924088704,47.363368020584964,16.240814074357438,31.618624468252776,Inf,Inf,Inf,Inf,Inf,Inf,16.240814074357438,31.618624468252776,Inf,Inf,Inf,Inf,Inf,Inf
342.0,37.54001586888249,48.23788423713038,13.902643910338801,26.60894621537043,Inf,Inf,Inf,Inf,Inf,Inf,13.902643910338801,26.60894621537043,Inf,Inf,Inf,Inf,Inf,Inf
343.0,65.86466851312898,Inf,36.7006810509337,55.09221956291644,Inf,Inf,Inf,Inf,Inf,Inf,36.7006810509337,55.09221956291644,Inf,Inf,Inf,Inf,Inf,Inf
344.0,36.61604790359332,41.058348602672055,18.24646198090325,23.45812649746435,Inf,Inf,Inf,Inf,Inf,Inf,18.24646198090325,23.45812649746435,Inf,Inf,Inf,Inf,Inf,Inf
345.0,37.33786989132795,49.02342945118114,7.208751064164221,26.38498653365404,Inf,Inf,Inf,Inf,Inf,Inf,7.208751064164221,26.38498653365404,Inf,Inf,Inf,Inf,Inf,Inf
346.0,34.548880372925005,41.57643211811132,17.110432548808536,23.133555533134025,Inf,Inf,Inf,Inf,Inf,Inf,17.110432548808536,23.133555533134025,Inf,Inf,Inf,Inf,Inf,Inf
347.0,49.38811038118751,55.554974507468465,11.926783464474777,30.907500224983814,Inf,Inf,Inf,Inf,Inf,Inf,11.926783464474777,30.907500224983814,Inf,Inf,Inf,Inf,Inf,Inf
348.0,43.46631799319819,56.854766692118446,12.68544729803958,31.383834065473796,Inf,Inf,Inf,Inf,Inf,Inf,12.68544729803958,31.383834065473796,Inf,Inf,Inf,Inf,Inf,Inf
349.0,44.362345006338344,53.06960183913826,20.238984387612973,37.190792223096814,Inf,Inf,Inf,Inf,Inf,Inf,20.238984387612973,37.190792223096814,Inf,Inf,Inf,Inf,Inf,Inf
350.0,36.256313267529265,48.22119473503366,20.367789817531317,27.513816721059023,Inf,Inf,Inf,Inf,Inf,Inf,20.367789817531317,27.513816721059023,Inf,Inf,Inf,Inf,Inf,Inf
351.0,52.96271712730304,60.24731097796656,20.969140733655255,28.036595993894593,Inf,Inf,Inf,Inf,Inf,Inf,20.969140733655255,28.036595993894593,Inf,Inf,Inf,Inf,Inf,Inf
352.0,40.720741620623485,51.786994694658304,23.085580851628325,27.79872021263377,Inf,Inf,Inf,Inf,Inf,Inf,23.085580851628325,27.79872021263377,Inf,Inf,Inf,Inf,Inf,Inf
353.0,49.84978387994753,59.28500963624276,14.225156377721223,32.88927796590156,Inf,Inf,Inf,Inf,Inf,Inf,14.225156377721223,32.88927796590156,Inf,Inf,Inf,Inf,Inf,Inf
354.0,31.25931743563789,65.53784578378465,38.05622533389558,39.379816026237094,Inf,Inf,Inf,Inf,Inf,Inf,31.25931743563789,38.98220612249978,Inf,Inf,Inf,Inf,Inf,Inf
355.0,49.49533388356714,55.07676208791106,18.823455089899447,18.919729038521993,Inf,Inf,Inf,Inf,Inf,Inf,18.823455089899447,18.919729038521993,Inf,Inf,Inf,Inf,Inf,Inf
356.0,28.800603581498883,41.401857464502385,21.691189024839446,26.288924766125458,Inf,Inf,Inf,Inf,Inf,Inf,21.691189024839446,26.288924766125458,Inf,Inf,Inf,Inf,Inf,Inf
357.0,42.24735192506638,51.919918512420736,26.31159339021356,28.065056528001485,Inf,Inf,Inf,Inf,Inf,Inf,26.31159339021356,28.065056528001485,Inf,Inf,Inf,Inf,Inf,Inf
358.0,74.38230709943325,Inf,55.09287603954823,56.40934233042204,Inf,Inf,Inf,Inf,Inf,Inf,55.09287603954823,56.40934233042204,Inf,Inf,Inf,Inf,Inf,Inf
359.0,30.08834917890589,47.4027150692959,7.348006983254656,27.471596035013775,Inf,Inf,Inf,Inf,Inf,Inf,7.348006983254656,27.471596035013775,Inf,Inf,Inf,Inf,Inf,Inf
360.0,32.406992605066335,42.78145326627869,22.643947234048238,29.409834731284977,Inf,Inf,Inf,Inf,Inf,Inf,22.643947234048238,29.409834731284977,Inf,Inf,Inf,Inf,Inf,Inf
361.0,49.29544992559657,50.17700708311852,29.18907705497619,34.97576490918736,Inf,Inf,Inf,Inf,Inf,Inf,29.18907705497619,34.97576490918736,Inf,Inf,Inf,Inf,Inf,Inf
362.0,Inf,Inf,42.33020114297862,54.417652909735104,Inf,Inf,Inf,Inf,Inf,Inf,42.33020114297862,54.417652909735104,Inf,Inf,Inf,Inf,Inf,Inf
363.0,37.119592737046595,40.35331464338573,12.141541868076455,17.315694735510164,Inf,Inf,Inf,Inf,Inf,Inf,12.141541868076455,17.315694735510164,Inf,Inf,Inf,Inf,Inf,Inf
364.0,48.72576523819254,65.18693565793775,18.47449197537244,39.10740289458035,Inf,Inf,Inf,Inf,Inf,Inf,18.47449197537244,39.10740289458035,Inf,Inf,Inf,Inf,Inf,Inf
365.0,48.728157397499864,52.13393287337062,43.0775215338133,45.28734531273868,Inf,Inf,Inf,Inf,Inf,Inf,43.0775215338133,45.28734531273868,Inf,Inf,Inf,Inf,Inf,Inf
366.0,30.727292396525673,44.9190627411584,21.381986474640954,25.890266962157835,Inf,Inf,Inf,Inf,Inf,Inf,21.381986474640954,25.890266962157835,Inf,Inf,Inf,Inf,Inf,Inf
