sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
206.0,36.088802988085575,43.953195749848376,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
207.0,46.284291676265454,50.25217209514189,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
208.0,72.32045837394078,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
209.0,45.48164400921403,48.46356283341514,Inf,Inf,51.26422557280814,Inf,67.35364823062443,Inf,Inf,Inf,Inf,Inf,45.48164400921403,48.46356283341514,45.48164400921403,48.46356283341514,Inf,Inf
210.0,22.346076394526378,44.50560575801942,Inf,Inf,Inf,Inf,Inf,Inf,59.72813266499952,Inf,Inf,Inf,Inf,Inf,Inf,Inf,22.346076394526378,44.50560575801942
211.0,69.70777989808371,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
212.0,33.847000441404305,41.178905882523104,62.860894842783885,Inf,53.222535176733274,62.44819716401863,47.52521520063789,Inf,49.157772572948765,68.14786185744825,33.847000441404305,41.178905882523104,33.847000441404305,41.178905882523104,33.847000441404305,41.178905882523104,33.847000441404305,41.178905882523104
213.0,34.17102739054058,41.30770319633554,65.692172472377,Inf,Inf,Inf,Inf,Inf,Inf,Inf,34.17102739054058,41.30770319633554,Inf,Inf,Inf,Inf,Inf,Inf
214.0,32.92346049474992,47.50492849470668,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
215.0,34.99425367740862,39.869372505685476,Inf,Inf,68.48263421465113,Inf,Inf,Inf,55.14701200003725,Inf,Inf,Inf,34.99425367740862,39.869372505685476,Inf,Inf,34.99425367740862,39.869372505685476
216.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
217.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
218.0,34.45211200744983,50.576480872304074,71.40980419730876,Inf,52.0588915787558,Inf,63.234538555820805,Inf,73.73701332181346,Inf,34.45211200744983,50.576480872304074,34.45211200744983,50.576480872304074,34.45211200744983,50.576480872304074,34.45211200744983,50.576480872304074
219.0,24.614886500123404,51.64932397330219,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
220.0,34.89909878438502,40.47775521430866,Inf,Inf,58.618321269689275,Inf,Inf,Inf,Inf,Inf,Inf,Inf,34.89909878438502,40.47775521430866,Inf,Inf,Inf,Inf
