sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
848.0,48.80879656390775,54.78976537494997,Inf,Inf,Inf,Inf,Inf,Inf,38.02302626980973,Inf,48.80879656390775,54.78976537494997,48.80879656390775,54.78976537494997,48.80879656390775,54.78976537494997,38.02302626980973,53.59187609703461
849.0,40.09308879787483,50.647871694062104,Inf,Inf,56.63546691450653,Inf,Inf,Inf,68.02091727125861,Inf,40.09308879787483,50.647871694062104,40.09308879787483,50.647871694062104,40.09308879787483,50.647871694062104,40.09308879787483,50.647871694062104
850.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
851.0,35.30288858455451,53.75895600809092,Inf,Inf,67.3505961561322,Inf,Inf,Inf,Inf,Inf,35.30288858455451,53.75895600809092,35.30288858455451,53.75895600809092,35.30288858455451,53.75895600809092,35.30288858455451,53.75895600809092
852.0,38.88393512368709,47.18769194733713,51.52120961454241,Inf,71.40956071791722,Inf,Inf,Inf,Inf,Inf,38.88393512368709,47.18769194733713,38.88393512368709,47.18769194733713,38.88393512368709,47.18769194733713,38.88393512368709,47.18769194733713
853.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
854.0,48.26508046008753,49.90033212109458,Inf,Inf,66.33065764222025,Inf,59.931147438313424,Inf,69.41703185576851,Inf,48.26508046008753,49.90033212109458,48.26508046008753,49.90033212109458,48.26508046008753,49.90033212109458,48.26508046008753,49.90033212109458
855.0,25.520675855710145,47.060710354575164,38.8672020645468,Inf,33.00677054829549,69.28357696732397,63.71308807843092,Inf,64.59824394639281,70.04837255350273,25.520675855710145,43.10836005160794,25.520675855710145,38.8672020645468,25.520675855710145,38.8672020645468,25.520675855710145,38.8672020645468
856.0,31.226053094189066,65.0918480324126,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,31.226053094189066,65.0918480324126,31.226053094189066,65.0918480324126,31.226053094189066,65.0918480324126,31.226053094189066,65.0918480324126
857.0,38.64851190578938,50.19711943011877,Inf,Inf,56.94269093403493,Inf,64.23304137744988,Inf,Inf,Inf,38.64851190578938,50.19711943011877,38.64851190578938,50.19711943011877,38.64851190578938,50.19711943011877,38.64851190578938,50.19711943011877
