sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
729.0,25.906222077971425,34.363111074853954,29.881955975624297,54.453687775255766,52.061502901526936,55.931770429874234,47.02117143289974,55.13497878522239,25.691372650581975,56.88120691471429,25.906222077971425,33.54858705874685,25.906222077971425,33.54858705874685,25.906222077971425,33.54858705874685,25.691372650581975,29.881955975624297
730.0,64.4244147531741,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
731.0,33.8208917976137,50.06884576406688,Inf,Inf,Inf,Inf,Inf,Inf,62.15002928670254,Inf,Inf,Inf,Inf,Inf,Inf,Inf,33.8208917976137,50.06884576406688
732.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
733.0,37.987960854243845,45.54626290989625,58.582899892361375,63.41244486893312,67.72096904105675,Inf,Inf,Inf,54.67466989599518,71.27554601974383,37.987960854243845,45.54626290989625,37.987960854243845,45.54626290989625,Inf,Inf,37.987960854243845,45.54626290989625
734.0,47.30728152404245,54.685894728379274,67.43249599104081,Inf,Inf,Inf,Inf,Inf,Inf,Inf,47.30728152404245,54.685894728379274,Inf,Inf,Inf,Inf,Inf,Inf
735.0,35.646435177069776,46.713234402937985,64.08591386012746,66.06787161466882,58.61976677738423,Inf,Inf,Inf,60.72045507763821,Inf,35.646435177069776,46.713234402937985,35.646435177069776,46.713234402937985,Inf,Inf,35.646435177069776,46.713234402937985
736.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
737.0,55.5691554707407,72.63540949619137,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
738.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
739.0,21.380175777369487,39.890370382815064,70.80066666840571,Inf,62.315450073458294,Inf,Inf,Inf,64.3725096673704,Inf,21.380175777369487,39.890370382815064,21.380175777369487,39.890370382815064,Inf,Inf,21.380175777369487,39.890370382815064
740.0,68.42130447940487,74.75257758581466,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
741.0,44.04039018903686,51.842062176152595,63.869735300351465,Inf,Inf,Inf,68.01718002306025,Inf,62.349934640611124,Inf,44.04039018903686,51.842062176152595,Inf,Inf,44.04039018903686,51.842062176152595,44.04039018903686,51.842062176152595
742.0,26.170630325731292,51.46620096412939,53.54751728292957,Inf,58.50143818425338,73.64096943088735,54.094882940171544,Inf,59.36725224846897,66.44261783325406,26.170630325731292,51.46620096412939,26.170630325731292,51.46620096412939,26.170630325731292,51.46620096412939,26.170630325731292,51.46620096412939
